;text;target
368;kurs geodezja inzynierski i i ii po prosty swiety czlowiek gdyby kazdy wykladowca byc taki wyklad byc prowadzic w bardzo interesujacy sposob czesto stosowac przerywnik w postac zart i anegdot z okres swoj studia na jeden zajecia pokazywac my swoj zdjecie z wakacje z zaliczeen nie miec najmniejszy problem po drugi semestr miec byc egzamin caloroczny ostatecznie skonczyc sie na to ze pan profesor nie zapytac nikt a ocena byc wystawiac na podstawa cwiczenie naprawde nie miec sie co bac;2
369;ogolnie klimat byc pozytywny na silownia;3
370;na ten kurs pojawil sie tylko na ostatni zajeci pokazalem jakas praca na dowolny temat zwiazac z ekonomio oczywisc z net zadal jakies pytanie luzno zwiazac z ten zagadnienie i totalny luz skala ocena od do polecac;2
371;informatyka bardzo goraco polecac poczucie humor pozytywny podejscie do zycie na zaliczec praca ocena z nies pan;2
372;rohleder Krzysztof doc fizykac i wyklad i cwiczenia b swietny gosc powinien zostacc dziekano cwiczenie godzinny prowadzic w jeden gdyz nie rozwiazywac on dokonca co zmuszac do samodzielny praca co przynosic efekt w postac odpowiedni ocena trzy kolokwi czastkowy a w kazdym zadanie do rowiazac z trzy dzialow wiec na dobro sprawy mozny zaliczyc material przy odrobino szczesc umiejac list z dziesiec pierwszy nie miec jakotako gdyz byc to powtrzenie dzialan na wektor zwolnic z egzamin za ocena i bo i taki sie zdazajac wykladc prowadzic bardzo ciekawie w przerwa opowiadac kawaly i szczerze calk dobry po on SA milionerzy glosowac sie na jeden z odpowiedz egzamin raczej trudny za pierwszy raz zaliczylo kolo dostepny egzamina z poprzedni rok w a goraco polecac;2
373;profesor w mulak chemia analityczny i wyklad b pod opinia itarilde moc sie tylko podpisac nic dodac nic ujac;3
374;ocena moze byc miernictwo wyklad zakrecc troche za bardzo ie wiadomo o co on chodzic bo urywac w polowo zdanie i nie konczyc zaczynajac drugi a poznij sie wracac do ten pierwszy i byc czas niezly ubaw poczucie humor w norm zaliczec w kol troche trzeba sie pouczyc uwaga warto chodzic na konsultacja bo poruszac zadanie ktore mog byc na kolo lub podobny;3
375;analiza matemtyczny ocena okolo b mily zajecie jakos mijac wiedziec za co miec ocene co do trudnosci kolokwiow ten wszystko ten kwestia przygotowac;3
376;dokladnie wszystko zalezec od humor prowadzacy niby taki luz miec stawiac tki a w suma dac chyba najwiecej bez kartkowka na wejsc wiec bez stres ale jak czas pytac przy oddawac protokol nie wiadomo co sie spodziewac pytanie z kosmos latwy i trudny sprawka sprawdzac chyba tylko na poczatek pozno oceniec wedlug poprzedni kiedys kolega oddawac moj sprawko on popatrzyc a tu spoko tu malo a co miec wczesnie ogladnac ocena a to taki malo duzo byc przy ocena na koniec zastanawiac sie co ja postawic kazac pokazac indeks oglanac i zdecydowac lol oglnie pomagac przy robiec cw byc dosc luzno wiec jak nie chciec sie nameczyc ale tez nie byc oceniony sprawiedliwo to sie zapic;3
377;kurs tak zwany magnes cw i w poprawka na poczatek wydac sie mily taki przyjazny staruszek przepisac em sie do on po pierwszy kartkowka stwierdzic smyesor z kumpel ze;3
378;  interesujacy w zrozumiac zajecie byc bardzo ciekawy wiedza sam wchodzic kolokwia czastkowy latwy nie miec zaden skarbnic dobry humor przyjazny student tez czlowiek no polecac bardzo goraco pan doktor tryski humor miec swietny podejscie do student i caly czas popijac sprite a w zima chodzic w kaleson a na fajeczka mozny z on pogadac na temat zaliczenie w suma trzeba byc ciezki jelop zeby nie zaliczyc kola w semestr po zadanek przy co na oba ten sam macier macier macierze funkcjonowac pod ksywa zyggi mial przyjemnosc miec wyklado cwiczenie bo nie bylo osobnych cwiczen uzyskac nie byc problem nawet sie dac byle nie walnac sie gdzies w znak na kolo naprawde dac sie lubic ocena wazic analiza matematyczny i na wydzial mechaniczno energetyczny cwiczenie semestr w zrozumialy zajecie byc bardzo ciekawy wiedza sam wchodzic czastkowy widzimis latwy jesli sie czlowiek uczyc nie miec zaden skarbnic dobry humor przyjazny student tez czlowiek polecac u on mozny sie posmiac i nauczyc za jeden raz napisac zadanko na tablica do rozwiazac i czlapac siebie po sala i podpatruejc kto co robic spytac sie to ty pomoc albo powiedziec z wy przeciez juz wszystko umiecie po co wy analiza jednyne minus to dosc dziwny ocenianie kolo niktory lubic bardzo inny malo i pilnowac na kolo poniewaz uwazac ze dobrze zrobic zle sam niz sciagnac dobrze liczyc sie wlasny wiedza jesli zrozumiec to co bedzie na cwiczenio to bez problem napiszecie kolo moze sie trafic kilka zadanek z cwiczenie ogolnie mily cwiczonka;2
379;graficzny zapis konstrukcja laborka elektryczny normalny raczej tak zaliczec wszystek laborek praca domowy brak normalny neutralny moc byc profesor nic sie nie wyrozniac praca na autocadza oceniac w miara obiektywnie chociaz lubic sie czepiac zle z praca domowy do rysunek juz bardzo lubic sie przyczepiac ogolnie miec natura maruda nie miec luz ale nie miec tez jakis terror nieco zakrecyc jeden praca raz ocenic na zeby tyzien pozno nie przyjac on roll czas sam nie wiedziec co chciec albo po prosty chciec troche pomeczyc i sprawdzic wytrwalosc wink jesli przedmiot traktujec powaznie praca nosic na czas nie powinien byc duzy problem;3
380;juza semestra mial z on siatkowke koles pierwszy klasa wiedziec co wymagac a wymaganie stawiac kazdy grupa indywidualnie miec porownanie bo lacznac przeszedl u on juza conajmni wf ow stawiac za max nieusprawiedliwiic nieobecnosc i mocno sie to trzymac sadza z mozny on spokojnie polecic czlowiek ktorz chca cos udoskonalica w swoj gra bo podejscie ten pan do praca z my byc profesjonalny uwaga trafny zajecie urozmaicc;2
381;pan tyc byc jak to ktos tutaj juz napisac specyficzny osoba i gdyby nie to ze przepisac ja ocene z laboratorium przez co nie musiec em pisac test na wyklada to dac by metr najgorsza ocenka co do zaliczec wykladue trudny test wielokrotny wybor w ktory odpowiedz roznic sie na przyklad obecnosc przecinka miedzy definicja zmienna pytanie o rodzaj wyskakujacego blad przy wlaczony taki a taki kontrolka na niektory pytanie nie dac sie odpowiedziec jesli kod nie wklepac sie do pascal i kompilator nie wyswietli odpoiwedzic myslec ze to kolokwium to taki on zemsta za nedzny frekwencja na wyklad jednakze koniec koniec wszyscy odemnie zaliczyc;3
382;dobry wykladowca jaki spotkac em tlumaczyc rewelacyjny miec poczucie humor z zaliczeen problem brak;2
383;  samoobric elektronik interesujacy w zrozumiac zajecie byc bardzo ciekawy wiedza sam wchodzic obecnosc nie miec zaden skarbnic dobry humor przyjazny student tez czlowiek no pan gryszko to naprawde przyjazny student czlowiek zaliczenac za obecnosc z to co pamietac jeden nieobecnosc to pol ocena w dola i dwa nieobecnosci mozny odrobic daleko juza niestety ocena spadac zajecie sympatyczny duzo ruch mil atmosfera wiele mozny sie nauczyc polecac;2
384;mulak Wojciech doktor fizyk i cwiczeniac ocena goraco polecac b zaliczenie nie miec problem sam schemat bardzo czesto dawac na kolo powtorkowy ten sam zadanie co na pierwszy kolo goraco polecac naprawde;2
385;analiza mat oraz algebry liniowa kolo podczas cwiczenie lub dopytka po egzamin taki prowadzic na politechnica z swieca szukac skarb kobieta cwiczenie z pani doktor to czysty przyjemnosc nie miec strach ze wyciagnac do tablica dawac plus za sam zgloszenie sie do tablica nie dac sie nie zaliczyc u doktor jacak wyklad rowniez prowadzic w sposob jasny i zrozumiac podawac przyklad do kazdy twierdzenie definicja etc etc zaliczenie byc poprzez kolo na cwiczenia ale gdy podwic sie noga i pani doktor prowadzic rowniez wyklad to miec co malo jeszcze szansa na zaliczec egzamin poprawka egzamin dopytka po poprawka dopytek dopytka po poprawka czlowiek ktory nie zaliczajac u doktor jacak to czlowiek ktory nie przyjsc na dopytke poprost mozna sie wyrazac w sam superlatyw poprsot polecac;2
386;bardzo mila laborantka Choc prawda byc z nie orientowac sie w niektory cwiczenie ale to dlatego z dopiero zaczynac uczyc ogolnie byc wyrozumialac co do sprawozdan i jak dla ja oceniac on bardzo lajtowo bez wiekszy przykladanie sie choc trzeba rozumiec temat mozny u on zaliczyc na;2
387;ja miec em z ten pan co prawda kurs ale ale za wszystek obecnosc jeden mozliwy bez odrabiac duzo trzeba odrabiac jesli chciec sie miec piateczke kurs fajny i przyjemny ale trzeba sie nabiegac za pileczka dlatego czesto stawac byc na bramka zero stres zaden test czy inny pierdolet na poczatek rozgrzeweczek wybor druzyna i jazda polecac goraco;2
388;doktor d dobrzynski kurs chemia analityczny i cwiczenie ocena polecac b pani doktor to osoba opanowac i chetny do pomoc w kazdy sprawa zwiazac z chemiaa cwiczenie prowadzic byc w mily atmosfera co wazny calosc tlumaczony byc bardzo dokladnie i przed wszystko jasno zaliczec przedmiot byc dwa kolokwia wydzialowy wiec nie sposob ocenica jaki zadanie dawac by pani doktor jak chodzic o naciagac ocena byc to raczej nimozliwy poniewaz punkt z kolokwiow mowic wszysko twisted a kolokwia oceniac kilka osoba wink;2
389;zdecydowanie odradzac gosc na wyklad przepisowac skrypt sam nie umiec rozwiazac niektory zadanie z on nie potrafic tlumaczyc ale kiedy przyjsc do kolo lub egzamin to byc masakra zadanie byc trudny ale najgorszy byc on sposob oceniac zawsze potrafic sie do cos doczepic i dac punkt za poprawnie rozwiazac zadanie ten sposob oblewac okolo podsumowywac jesli chciec zaliczyc unikac on jak ogien;1
390;gosc byc wporzadku dawac dosc prosty zad na kol w raz niepowodzen mozny sie dogadac u ja na rok z analiza ii zrobil w suma terminow;2
391;czlowiek moze i jakos ten wszystko tlumaczy i kola robic dosc latwy ale byc przerazliwie nudny usnac byc naprawde latwo poza to byc sluzbisty i nawet szkoda czas na jaki kolwiek pertraktacja z on ogolnie nie byc najgorszy ale rewelacyjny nie byc;3
392;  color yellow tez byc pozytywc zdanie kolokwiac dosc speyficzny tysiac wersja test ale do zaliczec i profesor baaaardzo sympatyczny i przyjazny student posiadac ogromny wiega w swoj dziedzina i umiec ja przekazac co bardzo sie liczyc wyklada ciekawy i nigdy nie nudny polecac b color;2
393;opinie na podstawa kursui geometria analityczny cwiczec i wykladc na wydzial w wemif wyklad dobry cwiczenie ciekawy trzeba sie na on przygotowac potrafic i to jeszcze jak d kolokwiac jesli oblejec to egzamin zdarzylac sie jeden niezbyt przyjemny teoria drugi byc miala z nie bylo to punkt przepadly specyficzny niektorz sie moga on bac p nie najgory ale lubic straszyc polecac na poczatek dobro rada nie dac sie zwariowac wtedy wszystek tekst nastawic na przestraszanie studentow odnoszac dobry skutek a to byc zle jak sie czlowiek bac to robic glupy blad i wszystko zapominac na kolokwi trzeba miec dobry podejscie do nauka d ogolc kolokwi przynajmi w moj grupa cwiczeniowy byly dosc prosty no oczywisc jesli czlowiek sie przykladal doktor dudek lubic zadanie na on koniecznie taki trudny ale specyficzny sporo zadan jaki pojawialo sie na kolokwia bylo zawartch w lista zadan dostepny na strona doktor dudek niektore ktore pozni byly na kolokwia pojawily sie na wykladzie ogolny rada jak rozumiec o co chodzic i miec komplet notatka to miec duze szansa z zaliczyc;2
394;facet fajnie gadac humorek dopisowac ale strasznie uwalac uwaga ten pan i ten przedmiot to pierwszy prog moc jeszcze polprzewoda na ktory student sie masakrycznie wykladac uwaga i pelny mobilizacja to moc nie wystarczyc;3
395;rowniez goraco polecac wszystko zostac juz chyba powiedziec sympatyczna mily i przyjazny student profesor problem spec y;2
396;kurs angielski b e ocena mierny dopuszczajacy b totalny beznadziej babka absolutnie nie nadawac sie do nauczac sam czesto miec problem z niektory zwrot nie umiec prowadzic zajecie przez to caly lektorat jaki miec metr okazja u on robic uwazac za stracic nudny i na dodatek wogole nie rozwijajacy przygotowac do egzamin wlasciwie zerowy;1
397;analiza wyklada nie polecac b ja sie ten pan srednio podobal wyklada byly ponoc w porzadek dobrze tlumnaczyl ale z zaliczeen dosc duzo osob mialo problem osobiscie zrobilam wielki blad i olalac gorniak nie chodzilam na wyklada a cwiczen z on nie mialam a to skonczylo sie egzamin znadc na docent miec trudny system oceniac albo albo a punktow nie dawac za darmo chcialac skonczyc z on kurs jak szybko i muy przyznac z to byl moj najwiekszi motywacja zeby nie spotykac on na zajecie w nastepny rok poza to doktor czesto opierac sie na stareotypa i przyczepiac do niektrory studentow po niektory strasznie Jezdzil zwlaszczac na poczatek i to bylo strasznie niefajny zniechecil niektory czlowiek no i poprost szkoda ten czlowiek nie motywowac ten czlowiek wkurz rada nie olewac gorniak i nie podpadac on on naprawde byc grozny pan;1
398;jan juszkiewicz potocznie j j jan miernik co miernika oczywiscie jak beznadziejnie diagnoza pacjent w stan krystyczny srodek zachowawczy wyslac na ksiezyc ocena to byc pani endeesty omijac tak szeroki luk jak to tylko mozliwy no chyba z ktos lubic hardcore na egzamin p;1
399;a ja sie nie zgodzic kurs podstawa analiza cw rownanie rozniczkowy wyklad doktor anusiak byc rzeczywiscie b sympatyczny stary pan a na chemiczny przestac byc mily poniewaz na pierwszy kolo wszyscy chodzic po sala rozmawiac przez telefon i tym podobne i tak dalej kazdy by sie wkurzyc jesli ktos wiazac swoj przyszlosc z matematyka to rzeczywiscie sie niewiele nauczyc jesli jednak nie byc dla on istotny to doktor anusiak byc dobry prowadzacy jesli chodzic o bezbolesny zaliczc na egzamin z rozniczka byc bardzo fajnie mozna byc korzystac z skrypta i wlasny notatka byle tylko od nikt nie spisywac ja byc na biotechnologia wiec matematyka miec m tylko przez semestr juz koniec i nie miec metr specjalny ochota sie on uczyc nie przydac ja sie zbytnio w przyszlosc;2
400;doktor inz l krol stepniewskac kurs inforamatyka i cw i litr polecac b ocena cw pani krol stepniewskac tak zwany babcia d byc spoko d jesli miec z on cw i litr to nic nie robic d co cw byc kartkowka z wczesnie podany program byc on wystarczyc przed cw napisac lub zeby ktos ty napisac i sciagnac lub nauczyc sie d na laborka miec ten sam program co na cw wiec jak juz raz zrobic na litr to na cw miec z ten sam program sprawdzian nie robic porbbly moj kumpel z jeden kartkowic na punkt mozliwy zdobyc asz jak stwierdzic ze napisac wiec niz byc trzeba d hehe za kazdy kartkowka miec ilosc punkt od czas d hehe wytarczyc miec srednia smieszny byc u on niezaliczyc d;2
401;kurs fizyk h i h polecac u ten pan nieda sie niezaliczyc goscie byc nieprzewidywalny swietny w pierwszy kolo najwiecej osoba zaliczac potem SA jakis termin ale nie martwic sie bo jak sie nie zaliczyc kazac cos przepisac albo masowo na kolo czlowiek zaliczyc d w rok trzeba byc przepisac strona skrypt w rok inny chistoria d sam zobaczyc z goscie nieprzewidywalny po kolo oczywiscie osoba jeszcze miec nie zaliczc a profesor cos rysowac na tablicz czlowiek patrzec a on wyciagnac karteczka i podpisac drukowany liter bardzo wazny radosz prosze z gropy wybrac jeden osobe ktory odpc ja na pytanie miec na to sek pojsc jakis gosciu zadac on pytanie stac nie wiedziec zucac odpowiedzi radosz sie pytac czy to na pewno ten dopowiedz on zmieniac odpowiedz w koniec mowic radosz prosze zlozyc kartka z przykrosc zawiadamiac ze miec panstwo zaliczc d;2
402;miedzynarodowy standard praca elektryczny puszczac slajdy bardzo nudny obecnosc ewkolokwium sztywniak neutralny moc byc ale tylko z wzglad na rodzaj zaliczec profesor miec dar zanudzanie nie pospic bo budzic lol jesli dobrze schowac gazeta to poczytac d generalnie plus byc to ze jesli miec obecnosc miec jesli nie chodzic es piszesz kolo na ktory i tak byc bardzo dobry ocena student miec za glupek w niektory przypadek sie nie mylic twisted nie mowic to wprost ale tekst typutak nie czytac sc ten informacja w gazeta bo wy interesowac mandaryna albo doda;3
