;text;target
791;przemiot analiza matematyczny plus przy obrobinie wysilku mozny spokojnie zaliczyc w kolokwi punktualnosc przykladanin sie do wyklad nie miec uwalanie studentow ocena byc sprawiedliwy blyskawiczny sprawdzac kolokwiow i egzaminow minus zbyt sztywny trzymanie sie skrypt neutralny prowadzaca przypadnie do gust wszystko ten osoba ktore na wyklad przychodza po to zeby sie czegos nauczyc;3
792;uwielbiac siebie podyskkutowac ale jeszcze bardzo poopowiadac historyjka z swoj zycie bardzo ciekawy i rozwodzic sie nad swoj przecudny syn i jeszcze wspanialszy nowiutki laptop;3
793;z drugi strona trzeba przyznac z pan r miec spor wiega pozwalac takze robic zadanie kazdy w swoj tempo i nie czepiac sie taki sprawa jak ile zadanie zrobilo sie na laborke a ile w dom d podsumowujac mysle ze ujecie to w sformulowanie ze ten zajecia byc dla ambitny chyba dobrze oddac moj wrazenium po ten kurs przez slowo ambitny miec na mysli osobe ktor chciec sie nauczyc czegos dobrze dokladnie lubic pracowac sam i w wlasny tempo sam takze wolec szukac rozwiazan wiekszoscic szczegolc ten podstawowy problemow;3
794;naszczescie na poprawka byc juza dobrze;3
795;tak jak kolega wspomniec jeden dozwolic nieobecnosc kolejny trzeba odrabiac bo ocena leciec w doool nie zostawiajcie zajec do odrobiec na konica semestr bo mozec sie zdziwic robic problem trz b;1
796;na kolokwium dwa zadanie prosty dwa trochy trudny ale wszystek zgodny z przerobinymi na zajecia nie identyczny;2
797;niestety trzeba sie uczyc;1
798;jako przedstwailcielka plec piekny moge powiedziec ze prowadzak ogolnie byc okolo;2
799;nie bylo kartkowka ale za to pytalac;3
800;byc to dobry wykladowca z jaki miec byc do czynic d;2
801;robic kartkowka zapowiedziac nie az tak wazny bo ja jeden nie poprawial i zapomniec;3
802;co prawda od czas do czas cos wytumaczyl jednak jak ktos juz pisac typ prowadzic raczej dla ten ktorz z dany jezykio programowanie SA juz obeznac;3
803;nie pospic bo budzic lol;1
804;ja zaliczyl dopiero na poprawka egzamin ale tylko dlatego z zmobilizowal sie pod koniec semestr jesli sie pouczyc to ten pan nie besc robic wiekszych problemow;2
805;przy okazja zaliczenie warto pojeczec o wyzeki ocena duzy szansa powodzenie;3
806;dotyczyc wyklad z elementow biotechnologia na technologia chemiczny;0
807;podstawa informatyka laboratorium oddac program co tydzien co do doktor lis mozna miec mieszany uczucie;3
808;ogolnie SA lepsi gruszkowski malo robota i gors majchrzak wiecej robota;3
809;dobry wykladowca jaki znac z human;2
810;kto pierwszy ten potem coraz nisko i trudno;3
811;przez caly wyklad prowadzic sam dowod czysty abstrakcja i zaden przyklad;1
812;robic co ktorys przyklada z skrypt i to byloby ok lecz po prosty popelnie bledy byc to smieszny sam mowy z jesli miec chaos w glowo dobrze nic nie pisac czas byc posmiewisko jak zapisal obydwo tablica zadanie a po droga SA smieszny bledy jeszcze jedno jezel sie myc i besc trochy smiech na sala to zaczynac sie nakrecac i wszystko on sie;3
813;co do sprawozdan to sprawdzac on i zwracac uwage na liczba czy sa dobrze zaokraoglyc i na wniosek;0
814;fizyk i cwiczec polecac d b rzeczywiscie dosyc dziwny czlowiek;3
815;w minuta napisac cos na tablica na temat dzisiejszy zajecia jeden prosty programik;3
816;zajecie SA bezstresowy zaliczec za obecnosc mozna jeden opuscic;2
817;pan s czyza nie byc troche podobny do domagarowy pozdrawiac;0
818;kurs laborek z miernik ocena polecac jezeli miec jakis pojecie o miernictwie nie wiedziec jak na wyklada ale na laborka pani irenka okazac sie bardzo spoko;2
819;wszystko zalezec od szczescie;1
820;sam wyklad byc prowadzic raczej nieciekawie wink plus pan profesor wojciechowskiy byc to ze jesli zabraknac ty punkt z egzamin do zaliczec wtedy radzic isc do profesor i poprosic o dopytka;3
821;raz lub dwa w semestr robic wejsciowka ktory z regula byc bardzo trudny do zaliczec takze trzeba pozno latac na konsultacja i sie meczyc;1
822;jesli cos ktos cos nie zaliczyc to musiec to poprawic na konsultacja moc sie na on przydarzyc jakis pytanie z poprzedni dzial;3
823;mozny sporo zyskac;2
824;drugi kurs byc o wieleprzyjemniejszy w semestr miec smy labork z multimedialny technika komputerowy ktory przejsc latwo lekko i przyjemnie;2
825;przyjazny dla student chociaz jak sie kompletnie nie wiedziec co sie robic tak zwany urwac sie z choinka i sie problem z liczen do to potrafic sie wkurzyc i byc zlosliwy;3
826;jezeli chodzic o on podejst do czlowiek to bardzo przyjaznie nastawic i lubic siebie pozartowac w on humor ale jezec chodzic o zaliczec i tlumaczec to byc troszke inaczej;3
827;na sam laboratori pytac zawsze i to bardzo szczegolowo potrafic wywalicza drobny pierdola;1
828;pan doktor potrafic wszystko dokladnie wytlumaczyc;2
829;podczas wykonywac cwiczenie zawsze moznabylo poprosic prowadzacac o pomoc sprawozdanie oddawac sie na koniec zajec ale spokojnie moznabylo dokonczyc on rowniezc w dom;2
830;jak dotad najsympatyczniejszy czlowiek jaki spotkal na polibuda;2
831;przechodzic wiekszosc;2
832;lubic bilard;0
833;polecac przecietny;3
834;ja rowniez polecac d wejsciowka nie byc ale na kazdy zajecia pytac ktos nawet jeden grupa wywalic;3
835;pan mariusz wiedziec chyba wszystko o wszystko na kazdy zajecia dowiadujec sie co i ktory byc akurat rocznica dwa kolokwi plus niezapowiedziany kartkowka u my byc dwa polegac na przetlumaczec kilka slowko na angielski;2
836;swoj droga ze za pomylek obliczeniowy i tym podobne na kolokwi doktor jurlewicz scinac sporo punkt;1
837;do co sluza zjawisko hall a wiec na spokojnie jak sie pouczyc slajdow i zrozumiec material to przejsc pewien;2
838;podzielac zdanie o czlowiek legenda polecac z caly sila wyklada super az chciec sie chodzic nie zanudzac nie gadac niepotrzebny rzecz strasznie konkretny i bezposredny prowadzak indywidualisto w calym zbiorz c;2
839;w suma przedmiot na ktory mozna pochodzic;2
840;gdy nie powiedzeec sie wy u pan nowak ktora miec monopol na fizyke na metr e to trafica do pan wozniak aby zaliczyc trzeba miec dobrze opracowac pytanie no i oczywiska umiec on;3
841;ciezko sie to uczyc ale na szczesta kraza po necie notatka;3
842;na laborka nic sie nie dowiec robic co zajecia kartkowka z temat do przod i na koniec zajec dawac program do napisac u wszyscy z marny skutek;1
843;profesor miec fobie na punkt kultura osobisty nie wchodzic do on gabinet w kurtka i z plecak na plecy wyrzucic albo obnizyc ocena;3
844;zadanek na kolokwia dosc trudny moment;1
845;zgadzac sie z poprzedni opinia;3
846;jednak spokojnie mozna zaliczyc w kolokwi i nawet nietrudno byc zdobyc max punkt bo zadanie naprawde byc latwy;2
847;wyklad i cwiczenie byc klarowny;2
848;kurs fizyk ii laboratorium b bardzo mily wyrozumiac i pomocny traktowac student jak czlowiek;2
849;ja byc swiezo po przejsci z ten czlowiek;3
850;do zaliczec przedmiot wystarczyc zliczic pierwszy kolo byc;2
851;miec em z ten pan powtorkowy analize;0
852;jesli nie byc cie na jakis zajecia moc sie umowic ze zaliczyc on u inny prowadzacy;2
853;polecac z czysty sumien;2
854;nie byc zle;2
855;ocena zdecydowanie polecac fizyk cwiczenie b pani grazia byc bardzo fajny na cwiczenia;2
856;polecac zaliczyc dobrze pierwszy kartkowka byc z podstawa w styl laczenie rownolegle szeregowy rezystor zeby potem miec spokoj;3
857;aby zaliczyc przedmiot trzeba miec punkt rzecz jasny mrgreen zakres material obowiazujak na kartkowk byc naprawde banalny dotyczyc tylko i wylaczc to co bylo na ostatni zajeci;2
858;na zaliczenie trzeba napisac praca ktory temat mozna siebie wybrac na pierwszy zajecia napisac to jeszcze maly pikus ale trzeba sie udac do pani doktor na konsultacja i obronic ten praca shock dodatkowo trzeba zaliczyc minimum na test koncowy zeby ocene dobry z obronioc praca utrzymac;3
859;sprawozdanie zadko oddawac do poprawka ale wiedziec ze kilka osoba sie zdazyc;3
860;raczej tak kolokwium egzamin brak zalezec jak sie umowic z grupa czasmi probowac byc dowcipny ale nie za bardzo wychodzic lol generalnie sztywniak neutralny moc byc prawdziwy matematyk nieco nawiedzyc ale widac ze starac sie;3
861;wyklad prowadzic w bardzo szybki tempo odwrocisz sie do kumplo aby pozyczyc dlugopis odwracac sie i nie wiedziec co sie teraz dziac na tablica mrgreen stosunkowo latwy kolokwia dopytka dodatkowy zadanie baaardzo przyjazny podejscie do student sprawiac ze na zajecia do to wykladowca az chciec sie chodzic;3
862;na konsultacja przyjac wytlumacza;2
863;problem byc zaliczec on forma zaliczec byc egzamin ktory byc test zaaaarabiscac trudny przy co kazd kolejny termin byc coraz to trudny od ja zaliczylo z osoba w termin z co z moj kierunek na;1
864;chyba z dostalo sei to wtedy poprawka a tam juz byc zle nie byl ale slyszal z byc trudno ale mozny spokojnie zdac;3
865;plokarz halina doktor kurs fizyk ii laboratorium b no tu nie miec dyskusja pani plokarz byc naprawde porzadny laborantka;2
866;wyklad pan wadowskiy byc tak przekozacki ze kiedys byc na on chodzic nie byc zapisany mowic bardzo ciekawy rzecz i w ogol byc to fajny osoba;2
867;jak dla ja spoko dziadzius i gdyby reszta tez taki byc to ten polibuda byc by calkiem przyjazny naprawde polecac ten gosc byc po liceum i bez problem siebie poradzic em na kolo ogolnie;2
868;naprawde swietny prowadzacy przed wszystko uczyc matematyka w odpowiedni tempo i dobrze tlumaczyc;2
869;jak czegos nie rozumiec to ty wytlumac jak do on podejdziec;2
870;pierwszy sprawozdanie radzic robic recznie i dopiero jak doktor wyrazic zgoda mozna robic na komputer;0
871;algebry liniowa z geom analityczny i rowniez szczerze polecac kartkowka po punkt kola po punkt zad ktory byly dosc prosty wpadajac w srednio trudny;2
872;doktor wojs rzadko bywac na zajecia ktory prowadzic gdyby nie to ze byc bardzo szanowany naukowc i polowa swoj nieobecnosc moc wytlumaczyc daleki podrozami i slawieen dobry imie nasz uczelnia byc by beznadziejny wykladowca a tak sila wysoki wszyscy byc z on dumny nawet ja;3
873;potrafic odc wszystek punkt z pytanie za glupi drobnostke przez co zmuszac do nauka;1
874;moj opinia na podstawa rownan rozniczkowy;0
875;o ile algebre udac ja sie przejsc lutem szczescie o tyle analize ii byc ciezko przeskoczyc;3
876;wyklad wyklad prowadzic w sposob monotonny nudnyyyy zwlaszcza jak byc na;1
877;ten z kolej byc bardzo prosty na miuta moc dwa w styl podstawic wzor;2
878;wazny zeby byc to rozumiec ahao pan rusek wolec przy odpowiedzie slyszec swoj wersja definicja bo inny nie zaliczac;1
879;doktor Szuwajew miroslawa kurs j rosyjski a ocena bardzo pozytywna b bardzo fajny podejscie do przedmiot i ciekawy poczucie humor;2
880;cwiczenie z fizyka byc okropny;1
881;kurs podstawa statyka pani bryja prowadzic zajecia w sposob bardzo zrozumiac ale jednoczesnie byc wymagac kolokfia byc trudny ale do zrobic polecac jesli chciec sie nauczyc podstawa statyka projekt miec bardzo znikomy wplyw n ocene koncowy;3
882;chyba ze byc mozg Twisted ocen nie wiedziec czy byc gorsi z inf roll;1
883;rowniez polecac;2
884;i pamietajcie wazny byc prawda prawda i jeszcze raz prawda d ogolnie polecac;2
885;potem kolo i egzamin;0
886;kurs prawo praca dawac rade b ogolnie wykladowca mily;2
887;ocena ogolny jesli interesowac cie prawo europejski to mozny sie wybrac na ten kurs w przeciwny przypadek nie polecac;3
888;jesli chodzic o pierwszy kurs trochy nudnawa wyklad na ktory sporo osoba chciec urozmaicic siebie czas spozywec wysokoprocentowy napoj wyskokowy obecnosc byc sprawdzac ale nie miec wplyw na ocene;3
889;co daleko spowodowalo z mial troche nerwow w sesja z zwiask z wpis do indeks i zapisa na kurs na nastepny semestr;1
890;niekiedy przydawac sie jednak na cwiczenia;2
891;spac dac rada tylko w ostatni rzad ale bez chrapac nawet dosc dobrze tlumaczyc dac sie zyc jezeli chodzic o egzamin;3
892;polecac systematyczny i ambitny;3
893;polecac wszystek ktor lubia przepisywac skrypt nie patrzac do ksiazka lecz na wyswietlacz pan kolokwiac czastkowy zadanie latwy jak sie uczyc oczywisc i standardowy jak z skrypt d;3
894;nie wiedziec czy jakas inny grupa dostawalac taki wysoki;3
895;kurs wstep do filozofia moc byc b pan sikor prowadzic bardzo nudny wyklad nie miec sie co oszukiwac niby mozna posluchac jesli ktos to interesowac ale wtedy byc trzeba sie bardzo skupic zeby nadazac za tokie myslenie pan m byc pare warunki zaliczec;3
896;stosunek do student jak bardzo w porzadek mozna pogadac o wiele sprawa czas opowiadac historyjka z przeszlosc;2
897;sprawozdanie moz robic razem i oddawac on jeden wersja oczywiscie po to jak sie uzgodnic z on ze sie byc tak robic jedyny wada byc to ze niechetnie dawac piatek;3
898;kolokwiac srednic stopien trudnosci;3
899;sposob prowadzic zajecia na cwiczenie idzesz by pocwiczyc to co miec umiec;3
900;ogolnie polecac warto sie do on zapisac;2
901;mozna miec wrazenie ze on ten kolokwium w ogol sam nie sprawdzac;1
902;ocene koncowy moze podwyzszyc referat ktor pan nawet nie czytac;3
903;z to co my powiedziec to po ten rok isc na emeryture;0
904;na ii tylko;0
905;na termin egzamin zdac wiekszosc osoba wtedy sprawdzac egzamina dr j goncarzwicz;3
906;naprawde dac sie wyniesc cos z cwiczenie i nie mowo tutaj o kred pisak albo krzesle;2
907;jezel chodzic o zaliczec wyklad to pierwszy kolokwium na ktory rysowac sie rysunek na lepsz ocene z co ten pierwszy trzeba miec calkowita dobrze zeby miec przynajmniej;3
908;zachecac do zglaszc sie do tablica bonusowy punkt do zaliczec ale jak poprosic nie pojdziesz badza zrobic zle to byc i punkt ujemny;3
909;nie nauczyc em sie za wiele miec em powtorka;1
910;kurs chemia nieorganiczny i cw;0
911;najprostsz okreslenie ten zakr e;1
912;duzo zadanie wyjasniac watpliwosc pomoc;2
913;czyli na przyklad za malo do zobaczyc na konstultacj dpiero po zaliczec wszystek kartkowko doktor sprawdzac kolokwium a po zaliczenie kolokwium sprawdzac egzamin obowiazkowy;3
914;ocena z lab nie byc jednak wysoki niz u my miec jeden osoba;1
915;obecnosc ale wtedy tylko albo;3
916;kazdy zestaw zadanie wymyslac na poczekac i niestety nie za bardzo sie trzymac material na wyklada;1
917;drugi to juz dobrze znalesc kogos madry co by ty to wylozyl na zrozumialy jezyk to co byc w notatek;1
918;jedyny warunek to zaliczyc kolo na koniec semestr;3
919;potem byc jeszcze termin poprawkowy i indywidualny dopytka na ktory trzeba sie nauczyc zadany dzial z on skrypt;3
920;nie powiedziec zly slowo szczegolnie ze z cwiczenie przyjsc ja bardzo latwo;2
921;przykladowy zadanie na kolokwium zaliczeniowy mozna byc sciagnac z on strona;2
922;zawsze dawac student szansa zeby sam sie zglosic stawiac plus za kazdy dobrze zrobic zadanie plus jeden punkt doliczac do kolo;2
923;na egzamin z rozniczka byc bardzo fajnie mozna byc korzystac z skrypta i wlasny notatka byle tylko od nikt nie spisywac;2
924;na przyklad jesli caly pytanie pieknie opiszesz a pomylic sie w symbol tranzystor jfet na przyklad w strzalka to potrafic walnac zero za pytac;1
925;kolo koncowy do prosty nie nalezec doktor wymagac myslenie a nie wkuwanie ale byc jak bardzo do przejsc przy odrobina chec;3
926;co tu duzo mowic;3
927;juza semestra mial z on siatkowke;0
928;wyklad ciekawy jezel ktos to interesowac;2
929;jankowski potrafic spedzic sen z powieka;1
930;jesli ktos czegos nie rozumiec moze zadawac pyt a profesor chetniedziec na on odpowiedziec;2
931;czas patrzec na obecnosc na wyklad;0
932;niestety zajecia na ktory czytac slajdy do ciekawy nie nalezec rownie dobrze mozna siebie z stronka sciagnac i sam w domek poczytac;1
933;bezpieczenstwo w elektrotechnika wyklad elektryczny moc byc zdarzac sie nudny ale i bardzo ciekawy wyklad srednio kolokwium zaliczac brak sztywny neutralny okolo zajac z profesor bywac nudny ale i nieco bardzo ciekawy srednie w norm wink;3
934;a wiec pan doktor wodka byc czlek wyjatkowy;3
935;kurs chemia nieorganiczny ii wyklad pan profesor byc osoba zajmuc sie wyklad i seminari z chemia nieorganiczny i i ii zasadniczo wyjasniac podczas zajecia wszystko i do wiekszosc zajec miec notatka ktory SA dla student dostepny niestety na wielki niekorzysc ten profesor byc to ze wyklad glownie ograniczac sie do on przeczytac co skutkowac niski frekwencja ogolnie jednak polecac;3
936;jak chciec zaliczyc bezstresowo laborke to sie do on nie zapisujc jak chciec sie nauczyc to wal smiac;3
937;ten sam tyczyc sie zadanie domowy;3
938;egzamin zaliczyc wprawdzie dopiero na poprawo ale z chec zapisalam sie do on rowniez w ten semestr;2
939;na poczatek drugi czesc wyklad zawsze opowiadac my kawal co rozluzniac fizyczny atmosfera;2
940;no lekko nie byc jak do ten pani trafic szykoj sie na sporo nauka i modl sie o jeden z ten prostrzy grupa d;1
941;wszystek zagadnienie byc przedstawic przejrzyscie;2
942;prowadzic calkeim przyjemny nie wymagac praktycznie nic;2
943;ogolnie bardzo sympatyczny prowadzacy wink;2
944;to ktory nie nalezac do on grupa cwiczeniowy moc robic problem z zaliczeen wyklad;1
945;nie polecac chyba ze ktos lubic sie plaszczyc;1
946;ostatecznie skonczyc sie na to ze pan profesor nie zapytac nikt a ocena byc wystawiac na podstawa cwiczenie;2
947;i to dobrze;3
948;nie robic problem z sprawozdania;2
949;czas moze zdarzyc sie jakas niezapowiedziany kartkowka ale ogolec polecac;3
950;miec em z on studium talent raz i teraz przygoda z analiza i nie narzekac;2
951;mozna spokojnie sie cos uczyc byle niegadac bo za gadana byc nieobecnosc;3
